season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2008,336010,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,Z Khan,Zaheer Khan,3,0,27,1,9,7,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/30102.html
2008,336010,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,P Kumar,Praveen Kumar,3,0,36,1,12,7,3,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2008,336010,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,R Vinay Kumar,Vinay Kumar,3,0,15,0,5,8,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35731.html
2008,336010,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,A Kumble,Anil Kumble,3,0,21,0,7,10,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30176.html
2008,336010,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AB Dinda,Ashok Dinda,3,0,20,0,6.66,8,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2008,336010,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,I Sharma,Ishant Sharma,4,0,25,1,6.25,10,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/236779.html
2008,336010,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Umar Gul,Umar Gul,3,0,30,0,10,7,5,0,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/43524.html
2008,336010,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SC Ganguly,Sourav Ganguly,3,0,7,1,2.33,11,0,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/28779.html
2008,336010,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,M Kartik,Murali Kartik,2,0,24,0,12,3,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30049.html
2008,336010,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,LR Shukla,Laxmi Shukla,1,0,15,0,15,0,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/34019.html
2008,336011,RR v DC,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,Sohail Tanvir,Sohail Tanvir,4,0,39,0,9.75,12,7,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/43265.html
2008,336011,RR v DC,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SR Watson,Shane Watson,3,0,22,1,7.33,8,2,1,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2008,336011,RR v DC,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,MM Patel,Munaf Patel,4,0,28,1,7,9,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32965.html
2008,336011,RR v DC,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SK Warne,Shane Warne,4,0,20,2,5,9,1,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/8166.html
2008,336011,RR v DC,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,YK Pathan,Yusuf Pathan,2,0,19,1,9.5,2,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32498.html
2008,336011,RR v DC,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SK Trivedi,Siddharth Trivedi,3,0,8,1,2.66,11,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35353.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,DP Vijaykumar,Paidikalva Vijaykumar,1,0,10,0,10,2,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/272949.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,RP Singh,RP Singh,4,0,24,1,6,13,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35280.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,SB Styris,Scott Styris,2,0,14,0,7,5,0,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/38407.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,PP Ojha,Pragyan Ojha,4,0,47,1,11.75,6,5,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/32130.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Shahid Afridi,Shahid Afridi,2,0,10,0,5,6,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/42639.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,SB Bangar,Sanjay Bangar,2,0,20,0,10,2,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/27225.html
2008,336011,RR v DC,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Y Venugopal Rao,Venugopal Rao,1,0,15,0,15,0,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35805.html
2008,336013,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,S Sreesanth,Sreesanth,4,0,29,2,7.25,11,4,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/34274.html
2008,336013,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,IK Pathan,Irfan Pathan,4,0,33,0,8.25,9,1,2,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/32685.html
2008,336013,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,VRV Singh,Vikram Singh,4,0,35,1,8.75,10,3,1,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/35281.html
2008,336013,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,PP Chawla,Piyush Chawla,3,0,36,1,12,5,2,3,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2008,336013,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,JR Hopes,James Hopes,4,0,36,0,9,8,3,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/5702.html
2008,336013,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Yuvraj Singh,Yuvraj Singh,1,0,8,0,8,1,1,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/36084.html
2008,336013,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MS Gony,Manpreet Gony,4,0,38,1,9.5,11,3,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/317293.html
2008,336013,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JA Morkel,Albie Morkel,4,0,25,1,6.25,10,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2008,336013,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,P Amarnath,Palani  Amarnath,3,0,35,1,11.66,4,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/290629.html
2008,336013,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,CK Kapugedera,Chamara Kapugedera,1,0,8,0,8,0,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/209457.html
2008,336013,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Muralitharan,Muttiah Muralitharan,4,0,32,1,8,9,1,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/49636.html
2008,336013,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,L Balaji,Lakshmipathy Balaji,4,0,24,5,6,13,0,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/26829.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,WPUJC Vaas,Chaminda Vaas,3,0,36,1,12,5,4,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/50804.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,DP Vijaykumar,Paidikalva Vijaykumar,3,0,21,1,7,8,2,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/272949.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,SB Styris,Scott Styris,3,0,28,0,9.33,9,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/38407.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,RP Singh,RP Singh,4,0,59,1,14.75,5,7,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35280.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Y Venugopal Rao,Venugopal Rao,4,0,24,0,6,10,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35805.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,SB Bangar,Sanjay Bangar,1,0,10,0,10,2,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/27225.html
2008,336014,DC v KKR,SRH,KKR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,PP Ojha,Pragyan Ojha,2,0,25,0,12.5,4,2,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32130.html
2008,336014,DC v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,AB Dinda,Ashok Dinda,4,0,33,3,8.25,12,6,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2008,336014,DC v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,I Sharma,Ishant Sharma,3,0,27,0,9,8,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/236779.html
2008,336014,DC v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Umar Gul,Umar Gul,4,0,43,1,10.75,9,3,2,3,3,FALSE,https://www.espncricinfo.com/ci/content/player/43524.html
2008,336014,DC v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,SC Ganguly,Sourav Ganguly,4,0,25,2,6.25,11,0,2,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/28779.html
2008,336014,DC v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,M Kartik,Murali Kartik,3,0,29,0,9.66,8,1,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30049.html
2008,336014,DC v KKR,SRH,KKR,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,LR Shukla,Laxmi Shukla,2,0,16,1,8,5,2,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/34019.html
2008,336015,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,AD Mascarenhas,Dimitri Mascarenhas,4,0,29,2,7.25,10,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/16932.html
2008,336015,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SR Watson,Shane Watson,4,0,21,2,5.25,13,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2008,336015,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,MM Patel,Munaf Patel,4,0,24,0,6,9,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32965.html
2008,336015,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SK Trivedi,Siddharth Trivedi,4,0,28,2,7,9,1,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35353.html
2008,336015,RR v DC,RR,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SK Warne,Shane Warne,4,0,47,0,11.75,6,1,4,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/8166.html
2008,336015,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,GD McGrath,Glenn McGrath,4,0,12,0,3,16,1,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/6565.html
2008,336015,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,MF Maharoof,Farveez Maharoof,4,0,22,1,5.5,15,3,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/49638.html
2008,336015,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,PJ Sangwan,Pradeep Sangwan,4,0,33,0,8.25,6,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/279545.html
2008,336015,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,VY Mahesh,Yo Mahesh,2.1,0,35,0,16.15,5,4,2,0,2,FALSE,https://www.espncricinfo.com/ci/content/player/31732.html
2008,336015,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,A Mishra,Amit Mishra,3,0,27,2,9,6,2,1,2,1,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2008,336015,RR v DC,RR,DC,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,V Sehwag,Virender Sehwag,2,0,21,1,10.5,4,1,2,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/35263.html
2008,336016,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,S Sreesanth,Sreesanth,4,0,29,3,7.25,11,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/34274.html
2008,336016,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,IK Pathan,Irfan Pathan,4,1,23,1,5.75,11,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32685.html
2008,336016,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,PP Chawla,Piyush Chawla,4,0,33,2,8.25,6,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2008,336016,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,VRV Singh,Vikram Singh,4,0,15,1,3.75,11,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35281.html
2008,336016,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Yuvraj Singh,Yuvraj Singh,2,0,14,0,7,3,1,0,1,0,TRUE,https://www.espncricinfo.com/ci/content/player/36084.html
2008,336016,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,JR Hopes,James Hopes,2,0,22,0,11,4,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5702.html
2008,336016,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,DW Steyn,Dale Steyn,2,0,33,0,16.5,1,4,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/47492.html
2008,336016,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Z Khan,Zaheer Khan,4,0,35,0,8.75,11,4,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30102.html
2008,336016,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,P Kumar,Praveen Kumar,2.4,0,15,0,5.62,6,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2008,336016,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,R Vinay Kumar,Vinay Kumar,2,0,11,1,5.5,6,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35731.html
2008,336016,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,A Kumble,Anil Kumble,4,0,36,0,9,10,2,3,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/30176.html
2008,336016,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,V Kohli,Virat Kohli,1,0,9,0,9,0,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/253802.html
2008,336017,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,1,GD McGrath,Glenn McGrath,4,0,22,0,5.5,10,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/6565.html
2008,336017,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,1,PJ Sangwan,Pradeep Sangwan,4,0,29,1,7.25,11,4,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/279545.html
2008,336017,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,1,VY Mahesh,Yo Mahesh,4,0,34,2,8.5,8,3,1,3,1,FALSE,https://www.espncricinfo.com/ci/content/player/31732.html
2008,336017,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,1,MF Maharoof,Farveez Maharoof,4,0,25,2,6.25,7,0,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/49638.html
2008,336017,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,1,A Mishra,Amit Mishra,3,0,13,0,4.33,8,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2008,336017,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,1,V Sehwag,Virender Sehwag,1,0,7,0,7,2,1,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/35263.html
2008,336017,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Shoaib Akhtar,Shoaib Akhtar,3,0,11,4,3.66,12,1,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/42655.html
2008,336017,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,I Sharma,Ishant Sharma,3,0,18,0,6,6,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/236779.html
2008,336017,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AB Dinda,Ashok Dinda,4,0,29,1,7.25,11,5,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2008,336017,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SC Ganguly,Sourav Ganguly,4,0,23,0,5.75,8,2,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/28779.html
2008,336017,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Iqbal Abdulla,Iqbal Abdulla,3,0,22,0,7.33,6,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277237.html
2008,336017,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,LR Shukla,Laxmi Shukla,0.5,0,6,3,7.2,4,0,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/34019.html
2008,336018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,SM Pollock,Shaun Pollock,4,1,9,1,2.25,17,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/46774.html
2008,336018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Nehra,Ashish Nehra,4,0,31,0,7.75,12,6,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/31820.html
2008,336018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,DJ Bravo,Dwayne Bravo,4,0,37,2,9.25,10,4,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2008,336018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,DS Kulkarni,Dhawal Kulkarni,4,0,33,3,8.25,13,5,0,4,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2008,336018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,RR Raje,Rohan Raje,3,0,33,0,11,4,4,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/290713.html
2008,336018,MI v CSK,MI,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,DJ Thornely,Dominic Thornely,1,0,10,0,10,3,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/8002.html
2008,336018,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,MS Gony,Manpreet Gony,3,0,31,0,10.33,10,1,3,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/317293.html
2008,336018,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,JA Morkel,Albie Morkel,3,0,44,0,14.66,10,3,5,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2008,336018,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,L Balaji,Lakshmipathy Balaji,2,0,9,0,4.5,9,1,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/26829.html
2008,336018,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,Joginder Sharma,Joginder Sharma,3,0,24,1,8,9,2,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/29976.html
2008,336018,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Muralitharan,Muttiah Muralitharan,2,0,20,0,10,3,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/49636.html
2008,336018,MI v CSK,MI,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,CK Kapugedera,Chamara Kapugedera,0.5,0,26,0,31.2,0,2,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/209457.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,DP Vijaykumar,Paidikalva Vijaykumar,4,0,24,1,6,11,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/272949.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,RP Singh,RP Singh,4,0,50,0,12.5,7,4,3,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35280.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,PM Sarvesh Kumar,PM Sarvesh Kumar,3,0,24,0,8,5,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/327127.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,SB Styris,Scott Styris,4,0,33,0,8.25,5,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/38407.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Y Venugopal Rao,Venugopal Rao,2,0,23,0,11.5,1,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35805.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Shahid Afridi,Shahid Afridi,1,0,18,0,18,0,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/42639.html
2008,336020,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,1,PP Ojha,Pragyan Ojha,2,0,19,2,9.5,5,2,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32130.html
2008,336020,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,GD McGrath,Glenn McGrath,4,0,42,2,10.5,10,3,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/6565.html
2008,336020,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Mohammad Asif,Mohammad Asif,4,0,51,0,12.75,3,7,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/41411.html
2008,336020,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,MF Maharoof,Farveez Maharoof,4,0,39,2,9.75,6,2,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/49638.html
2008,336020,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,A Mishra,Amit Mishra,4,0,17,5,4.25,11,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2008,336020,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,R Bhatia,Rajat Bhatia,4,0,32,0,8,10,2,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26907.html
2008,336021,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,SM Pollock,Shaun Pollock,4,0,12,3,3,17,1,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/46774.html
2008,336021,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Nehra,Ashish Nehra,3,0,17,0,5.66,12,1,1,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/31820.html
2008,336021,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,DJ Bravo,Dwayne Bravo,3,1,13,2,4.33,13,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2008,336021,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,RR Raje,Rohan Raje,2.2,0,16,2,6.85,7,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/290713.html
